,true_LocalKey35,pred_LocalKey35,true_PrimaryDegree22,pred_PrimaryDegree22,true_SecondaryDegree22,pred_SecondaryDegree22,true_Inversion4,pred_Inversion4,true_ChordQuality15,pred_ChordQuality15,true_ChordRoot35,pred_ChordRoot35,LocalKey35,PrimaryDegree22,SecondaryDegree22,Inversion4,ChordQuality15,ChordRoot35,Degree,RomanNumeral
6367,F-,F-,-1,-1,-1,-1,0,0,major triad,major triad,C--,C--,True,True,True,True,True,True,True,True
6368,F-,F-,-1,-1,-1,-1,0,0,major triad,major triad,C--,C--,True,True,True,True,True,True,True,True
6369,F-,F-,-1,-1,-1,-1,0,0,major triad,major triad,C--,C--,True,True,True,True,True,True,True,True
6370,F-,F-,-1,-1,-1,-1,0,0,major triad,major triad,C--,C--,True,True,True,True,True,True,True,True
6371,F-,F-,-1,-1,-1,-1,0,0,major triad,major triad,C--,C--,True,True,True,True,True,True,True,True
6372,F-,F-,-1,-1,-1,-1,0,0,major triad,major triad,C--,C--,True,True,True,True,True,True,True,True
6373,F-,F-,-1,-1,-1,-1,0,0,major triad,major triad,C--,C--,True,True,True,True,True,True,True,True
6374,F-,F-,-1,-1,-1,-1,0,0,major triad,major triad,C--,C--,True,True,True,True,True,True,True,True
6375,F-,F-,-1,-1,-1,-1,0,0,major triad,major triad,C--,C--,True,True,True,True,True,True,True,True
6376,F-,F-,-1,-1,-1,-1,0,0,major triad,major triad,C--,C--,True,True,True,True,True,True,True,True
6377,F-,F-,-1,-1,-1,-1,0,0,major triad,major triad,C--,C--,True,True,True,True,True,True,True,True
6378,F-,F-,-1,-1,-1,-1,0,0,major triad,major triad,C--,C--,True,True,True,True,True,True,True,True
6379,F-,F-,-1,-1,-1,-1,0,0,major triad,major triad,C--,C--,True,True,True,True,True,True,True,True
6380,F-,F-,-1,-1,-1,-1,0,0,major triad,major triad,C--,C--,True,True,True,True,True,True,True,True
6381,F-,F-,-1,-1,-1,-1,0,0,major triad,major triad,C--,C--,True,True,True,True,True,True,True,True
6382,F-,F-,-1,-1,-1,-1,0,0,major triad,major triad,C--,C--,True,True,True,True,True,True,True,True
6383,F-,F-,-1,-1,-1,-1,0,0,major triad,major triad,C--,C--,True,True,True,True,True,True,True,True
6384,F-,F-,-1,-1,-1,-1,0,0,major triad,major triad,C--,C--,True,True,True,True,True,True,True,True
6385,F-,F-,-1,-1,-1,-1,0,0,major triad,major triad,C--,C--,True,True,True,True,True,True,True,True
6386,F-,F-,-1,-1,-1,-1,0,0,major triad,major triad,C--,C--,True,True,True,True,True,True,True,True
6387,F-,F-,-1,-1,-1,-1,0,0,major triad,major triad,C--,C--,True,True,True,True,True,True,True,True
6388,F-,F-,-1,-1,-1,-1,0,0,major triad,major triad,C--,C--,True,True,True,True,True,True,True,True
6389,F-,F-,-1,-1,-1,-1,0,0,major triad,major triad,C--,C--,True,True,True,True,True,True,True,True
6390,F-,F-,-1,-1,-1,-1,0,0,major triad,major triad,C--,C--,True,True,True,True,True,True,True,True
6391,F-,F-,-1,-1,-1,-1,0,0,major triad,major triad,C--,C--,True,True,True,True,True,True,True,True
6392,F-,F-,-1,-1,-1,-1,0,0,major triad,major triad,C--,C--,True,True,True,True,True,True,True,True
6393,F-,F-,-1,-1,-1,-1,0,0,major triad,major triad,C--,C--,True,True,True,True,True,True,True,True
6394,F-,F-,-1,-1,-1,-1,0,0,major triad,major triad,C--,C--,True,True,True,True,True,True,True,True
6395,F-,F-,-1,-1,-1,-1,0,0,major triad,major triad,C--,C--,True,True,True,True,True,True,True,True
6396,F-,F-,-1,-1,-1,-1,0,0,major triad,major triad,C--,C--,True,True,True,True,True,True,True,True
6397,F-,F-,-1,-1,-1,-1,0,0,major triad,major triad,C--,C--,True,True,True,True,True,True,True,True
6398,F-,F-,-1,-1,-1,-1,0,0,major triad,major triad,C--,C--,True,True,True,True,True,True,True,True
6399,F-,F-,-1,-1,-1,-1,0,0,major triad,major triad,C--,C--,True,True,True,True,True,True,True,True
6400,G,G,1,1,None,None,0,0,major triad,major triad,G,G,True,True,True,True,True,True,True,True
6401,G,G,1,1,None,None,0,0,major triad,major triad,G,G,True,True,True,True,True,True,True,True
6402,G,G,1,1,None,None,0,0,major triad,major triad,G,G,True,True,True,True,True,True,True,True
6403,G,G,1,1,None,None,0,0,major triad,major triad,G,G,True,True,True,True,True,True,True,True
6404,G,G,1,1,None,None,0,0,major triad,major triad,G,G,True,True,True,True,True,True,True,True
6405,G,G,1,1,None,None,0,0,major triad,major triad,G,G,True,True,True,True,True,True,True,True
6406,G,G,1,1,None,None,0,0,major triad,major triad,G,G,True,True,True,True,True,True,True,True
6407,G,G,1,1,None,None,0,0,major triad,major triad,G,G,True,True,True,True,True,True,True,True
6408,G,G,1,1,None,None,0,0,major triad,major triad,G,G,True,True,True,True,True,True,True,True
6409,G,G,1,1,None,None,0,0,major triad,major triad,G,G,True,True,True,True,True,True,True,True
6410,G,G,1,1,None,None,0,0,major triad,major triad,G,G,True,True,True,True,True,True,True,True
6411,G,G,1,1,None,None,0,0,major triad,major triad,G,G,True,True,True,True,True,True,True,True
6412,G,G,1,1,None,None,0,0,major triad,major triad,G,G,True,True,True,True,True,True,True,True
6413,G,G,1,1,None,None,0,0,major triad,major triad,G,G,True,True,True,True,True,True,True,True
6414,G,G,1,1,None,None,0,0,major triad,major triad,G,G,True,True,True,True,True,True,True,True
6415,G,G,1,1,None,None,0,0,major triad,major triad,G,G,True,True,True,True,True,True,True,True
6416,G,G,1,1,None,None,0,0,major triad,major triad,G,G,True,True,True,True,True,True,True,True
6417,G,G,1,1,None,None,0,0,major triad,major triad,G,G,True,True,True,True,True,True,True,True
6418,G,G,1,1,None,None,0,0,major triad,major triad,G,G,True,True,True,True,True,True,True,True
6419,G,G,1,1,None,None,0,0,major triad,major triad,G,G,True,True,True,True,True,True,True,True
6420,G,G,1,1,None,None,0,0,major triad,major triad,G,G,True,True,True,True,True,True,True,True
6421,G,G,1,1,None,None,0,0,major triad,major triad,G,G,True,True,True,True,True,True,True,True
6422,G,G,1,1,None,None,0,0,major triad,major triad,G,G,True,True,True,True,True,True,True,True
6423,G,G,1,1,None,None,0,0,major triad,major triad,G,G,True,True,True,True,True,True,True,True
6424,G,G,1,1,None,None,0,0,major triad,major triad,G,G,True,True,True,True,True,True,True,True
6425,G,G,1,1,None,None,0,0,major triad,major triad,G,G,True,True,True,True,True,True,True,True
6426,G,G,1,1,None,None,0,0,major triad,major triad,G,G,True,True,True,True,True,True,True,True
6427,G,G,1,1,None,None,0,0,major triad,major triad,G,G,True,True,True,True,True,True,True,True
6428,G,G,1,1,None,None,0,0,major triad,major triad,G,G,True,True,True,True,True,True,True,True
6429,G,G,1,1,None,None,0,0,major triad,major triad,G,G,True,True,True,True,True,True,True,True
6430,G,G,1,1,None,None,0,0,major triad,minor triad,G,E,True,True,True,True,False,False,True,False
6431,D,G,2,1,None,None,0,0,minor triad,minor triad,E,E,False,False,True,True,True,True,False,False
6432,D,D,2,1,None,None,0,2,minor triad,major triad,E,D,True,False,True,False,False,False,False,False
6433,D,D,1,1,None,None,2,2,major triad,major triad,D,D,True,True,True,True,True,True,True,True
6434,D,D,1,1,None,None,2,2,major triad,major triad,D,D,True,True,True,True,True,True,True,True
6435,D,D,1,1,None,None,2,2,major triad,major triad,D,D,True,True,True,True,True,True,True,True
6436,D,D,1,1,None,None,2,2,major triad,major triad,D,D,True,True,True,True,True,True,True,True
6437,D,D,1,1,None,None,2,2,major triad,major triad,D,D,True,True,True,True,True,True,True,True
6438,D,D,1,5,None,None,2,0,major triad,dominant seventh chord,D,A,True,False,True,False,False,False,False,False
6439,D,D,5,5,None,None,0,0,dominant seventh chord,dominant seventh chord,A,A,True,True,True,True,True,True,True,True
6440,D,D,5,5,None,None,0,0,dominant seventh chord,major triad,A,A,True,True,True,True,False,True,True,False
6441,D,D,1,1,None,None,0,0,major triad,major triad,D,D,True,True,True,True,True,True,True,True
6442,D,D,1,1,None,None,0,0,major triad,major triad,D,D,True,True,True,True,True,True,True,True
6443,D,D,1,1,None,None,0,0,major triad,major triad,D,D,True,True,True,True,True,True,True,True
6444,D,D,1,1,None,None,0,0,major triad,major triad,D,D,True,True,True,True,True,True,True,True
6445,F,D,1,1,None,None,0,0,major triad,major triad,F,D,False,True,True,True,True,False,True,False
6446,F,D,1,1,None,None,0,0,major triad,major triad,F,D,False,True,True,True,True,False,True,False
6447,F,D,1,1,None,None,0,0,major triad,major triad,F,D,False,True,True,True,True,False,True,False
6448,F,d,1,5,None,None,0,0,major triad,major triad,F,D,False,False,True,True,True,False,False,False
6449,F,D,1,1,None,None,0,0,major triad,major triad,F,D,False,True,True,True,True,False,True,False
6450,F,D,1,5,None,None,0,0,major triad,major triad,F,D,False,False,True,True,True,False,False,False
6451,F,D,1,1,None,None,0,0,major triad,major triad,F,D,False,True,True,True,True,False,True,False
6452,F,d,1,1,None,None,0,0,major triad,major triad,F,D,False,True,True,True,True,False,True,False
6453,F,C,1,1,None,None,0,0,major triad,major triad,F,D,False,True,True,True,True,False,True,False
6454,F,C,1,1,None,None,0,0,major triad,major triad,F,D,False,True,True,True,True,False,True,False
6455,F,C,1,5,None,None,0,0,major triad,major triad,F,F,False,False,True,True,True,True,False,False
6456,F,C,1,5,None,None,0,0,major triad,major triad,F,F,False,False,True,True,True,True,False,False
6457,F,C,1,5,None,None,0,0,major triad,major triad,F,F,False,False,True,True,True,True,False,False
6458,F,C,1,5,None,None,0,0,major triad,major triad,F,F,False,False,True,True,True,True,False,False
6459,F,C,1,5,None,None,0,0,major triad,major triad,F,F,False,False,True,True,True,True,False,False
6460,F,C,1,1,None,None,0,0,major triad,major triad,F,F,False,True,True,True,True,True,True,False
6461,F,C,1,1,None,None,0,0,major triad,major triad,F,F,False,True,True,True,True,True,True,False
6462,F,C,1,1,None,None,0,0,major triad,major triad,F,F,False,True,True,True,True,True,True,False
6463,F,C,1,1,None,None,0,0,major triad,major triad,F,F,False,True,True,True,True,True,True,False
6464,F,C,1,1,None,None,0,0,major triad,major triad,F,F,False,True,True,True,True,True,True,False
6465,F,C,1,4,None,None,0,0,major triad,major triad,F,F,False,False,True,True,True,True,False,False
6466,F,C,1,1,None,None,0,0,major triad,major triad,F,F,False,True,True,True,True,True,True,False
6467,F,C,1,1,None,None,0,0,major triad,major triad,F,F,False,True,True,True,True,True,True,False
6468,F,F,1,1,None,None,0,0,major triad,major triad,F,F,True,True,True,True,True,True,True,True
6469,F,F,1,1,None,None,0,0,major triad,major triad,F,F,True,True,True,True,True,True,True,True
6470,F,F,1,1,None,None,0,0,major triad,major triad,F,F,True,True,True,True,True,True,True,True
6471,F,F,1,1,None,None,0,0,major triad,major triad,F,F,True,True,True,True,True,True,True,True
6472,F,F,1,4,None,None,0,0,major triad,major triad,F,F,True,False,True,True,True,True,False,False
6473,F,C,1,4,None,None,0,0,major triad,major triad,F,F,False,False,True,True,True,True,False,False
6474,F,C,1,2,None,None,0,0,major triad,minor triad,F,D,False,False,True,True,False,False,False,False
6475,C,C,2,2,None,None,0,1,minor triad,major triad,D,D,True,True,True,False,False,True,True,False
6476,C,C,2,1,None,None,0,2,minor triad,major triad,D,C,True,False,True,False,False,False,False,False
6477,C,C,1,1,None,None,2,2,major triad,major triad,C,C,True,True,True,True,True,True,True,True
6478,C,C,1,1,None,None,2,2,major triad,major triad,C,C,True,True,True,True,True,True,True,True
6479,C,C,1,1,None,None,2,2,major triad,major triad,C,C,True,True,True,True,True,True,True,True
6480,C,C,1,1,None,None,2,2,major triad,major triad,C,C,True,True,True,True,True,True,True,True
6481,C,C,1,1,None,None,2,2,major triad,major triad,C,C,True,True,True,True,True,True,True,True
6482,C,C,1,5,None,None,2,0,major triad,dominant seventh chord,C,G,True,False,True,False,False,False,False,False
6483,C,C,5,5,None,None,0,0,dominant seventh chord,dominant seventh chord,G,G,True,True,True,True,True,True,True,True
6484,C,C,5,5,None,None,0,0,dominant seventh chord,dominant seventh chord,G,G,True,True,True,True,True,True,True,True
6485,C,C,1,1,None,None,0,0,major triad,major triad,C,C,True,True,True,True,True,True,True,True
6486,C,C,1,1,None,None,0,0,major triad,major triad,C,C,True,True,True,True,True,True,True,True
6487,C,C,1,1,None,None,0,0,major triad,major triad,C,C,True,True,True,True,True,True,True,True
6488,C,C,1,1,None,None,0,0,major triad,major triad,C,C,True,True,True,True,True,True,True,True
6489,C,C,1,1,None,None,0,0,major triad,major triad,C,C,True,True,True,True,True,True,True,True
6490,C,C,1,2,None,None,0,0,major triad,minor triad,C,A,True,False,True,True,False,False,False,False
6491,G,G,2,2,None,None,0,0,minor triad,minor triad,A,A,True,True,True,True,True,True,True,True
6492,G,G,2,1,None,None,0,2,minor triad,major triad,A,G,True,False,True,False,False,False,False,False
6493,G,G,1,1,None,None,2,2,major triad,major triad,G,G,True,True,True,True,True,True,True,True
6494,G,G,1,1,None,None,2,2,major triad,major triad,G,G,True,True,True,True,True,True,True,True
6495,G,G,1,1,None,None,2,2,major triad,major triad,G,G,True,True,True,True,True,True,True,True
6496,G,G,1,1,None,None,2,1,major triad,major triad,G,G,True,True,True,False,True,True,True,False
6497,G,G,1,1,None,None,2,0,major triad,major triad,G,G,True,True,True,False,True,True,True,False
6498,G,G,1,5,None,None,2,0,major triad,major triad,G,G,True,False,True,False,True,True,False,False
6499,G,G,5,5,None,None,0,0,major triad,major triad,D,D,True,True,True,True,True,True,True,True
6500,G,G,5,5,None,None,0,0,major triad,major triad,D,G,True,True,True,True,True,False,True,False
6501,G,G,1,1,None,None,0,0,major triad,major triad,G,G,True,True,True,True,True,True,True,True
6502,G,G,1,1,None,None,0,0,major triad,major triad,G,G,True,True,True,True,True,True,True,True
6503,G,G,1,1,None,None,0,0,major triad,major triad,G,G,True,True,True,True,True,True,True,True
6504,G,G,1,1,None,None,0,0,major triad,major triad,G,G,True,True,True,True,True,True,True,True
6505,G,G,1,1,None,None,2,0,major triad,major triad,G,G,True,True,True,False,True,True,True,False
6506,G,G,1,1,None,None,2,0,major triad,major triad,G,G,True,True,True,False,True,True,True,False
6507,G,G,5,5,None,None,0,0,major triad,major triad,D,D,True,True,True,True,True,True,True,True
6508,G,G,5,1,None,None,0,0,major triad,major triad,D,G,True,False,True,True,True,False,False,False
6509,G,G,1,1,None,None,0,0,major triad,major triad,G,G,True,True,True,True,True,True,True,True
6510,G,G,1,1,None,None,0,0,major triad,major triad,G,G,True,True,True,True,True,True,True,True
6511,G,G,1,1,None,None,0,0,major triad,major triad,G,G,True,True,True,True,True,True,True,True
6512,G,G,1,1,None,None,0,0,major triad,major triad,G,G,True,True,True,True,True,True,True,True
6513,G,G,1,1,None,None,2,0,major triad,major triad,G,G,True,True,True,False,True,True,True,False
6514,G,G,1,1,None,None,2,0,major triad,major triad,G,D,True,True,True,False,True,False,True,False
6515,G,G,5,5,None,None,0,0,major triad,major triad,D,D,True,True,True,True,True,True,True,True
6516,G,G,5,5,None,None,0,0,major triad,major triad,D,D,True,True,True,True,True,True,True,True
6517,G,G,1,1,None,None,0,0,major triad,major triad,G,D,True,True,True,True,True,False,True,False
6518,G,G,1,5,None,None,0,0,major triad,major triad,G,D,True,False,True,True,True,False,False,False
6519,G,G,1,1,None,None,0,0,major triad,major triad,G,D,True,True,True,True,True,False,True,False
6520,G,G,1,1,None,None,0,0,major triad,major triad,G,D,True,True,True,True,True,False,True,False
6521,G,G,5,1,None,None,0,0,dominant seventh chord,major triad,D,D,True,False,True,True,False,True,False,False
6522,G,G,5,1,None,None,0,0,dominant seventh chord,major triad,D,G,True,False,True,True,False,False,False,False
6523,G,G,5,1,None,None,0,0,dominant seventh chord,major triad,D,G,True,False,True,True,False,False,False,False
6524,G,G,5,1,None,None,0,0,dominant seventh chord,major triad,D,G,True,False,True,True,False,False,False,False
6525,G,G,1,1,None,None,0,0,major triad,major triad,G,G,True,True,True,True,True,True,True,True
6526,G,G,1,1,None,None,0,0,major triad,major triad,G,D,True,True,True,True,True,False,True,False
6527,G,G,1,1,None,None,0,0,major triad,major triad,G,D,True,True,True,True,True,False,True,False
6528,G,G,1,1,None,None,0,0,major triad,major triad,G,D,True,True,True,True,True,False,True,False
6529,G,G,5,1,None,None,0,0,dominant seventh chord,major triad,D,D,True,False,True,True,False,True,False,False
6530,G,G,5,1,None,None,0,0,dominant seventh chord,major triad,D,G,True,False,True,True,False,False,False,False
6531,G,G,5,1,None,None,0,0,dominant seventh chord,major triad,D,G,True,False,True,True,False,False,False,False
6532,G,G,5,1,None,None,0,0,dominant seventh chord,major triad,D,G,True,False,True,True,False,False,False,False
6533,G,G,1,1,None,None,0,0,major triad,major triad,G,D,True,True,True,True,True,False,True,False
6534,G,G,1,1,None,None,0,0,major triad,major triad,G,D,True,True,True,True,True,False,True,False
6535,G,G,1,1,None,None,0,0,major triad,major triad,G,D,True,True,True,True,True,False,True,False
6536,G,G,1,1,None,None,0,0,major triad,major triad,G,D,True,True,True,True,True,False,True,False
6537,G,G,5,1,None,None,0,0,dominant seventh chord,major triad,D,D,True,False,True,True,False,True,False,False
6538,G,G,5,1,None,None,0,0,dominant seventh chord,major triad,D,G,True,False,True,True,False,False,False,False
6539,G,G,5,1,None,None,0,0,dominant seventh chord,major triad,D,D,True,False,True,True,False,True,False,False
6540,G,G,5,1,None,None,0,0,dominant seventh chord,major triad,D,D,True,False,True,True,False,True,False,False
6541,G,G,1,1,None,None,0,0,major triad,major triad,G,D,True,True,True,True,True,False,True,False
6542,G,G,1,1,None,None,0,0,major triad,major triad,G,D,True,True,True,True,True,False,True,False
6543,G,G,1,1,None,None,0,0,major triad,major triad,G,D,True,True,True,True,True,False,True,False
6544,G,G,1,1,None,None,0,0,major triad,major triad,G,D,True,True,True,True,True,False,True,False
6545,G,G,5,1,None,None,0,0,major triad,major triad,D,D,True,False,True,True,True,True,False,False
6546,G,G,5,1,None,None,0,0,major triad,major triad,D,D,True,False,True,True,True,True,False,False
6547,G,G,5,1,None,None,0,0,major triad,major triad,D,D,True,False,True,True,True,True,False,False
6548,G,G,5,1,None,None,0,0,major triad,major triad,D,D,True,False,True,True,True,True,False,False
6549,G,G,1,1,None,None,0,0,major triad,major triad,G,D,True,True,True,True,True,False,True,False
6550,G,G,1,1,None,None,0,0,major triad,major triad,G,D,True,True,True,True,True,False,True,False
6551,G,G,1,1,None,None,0,0,major triad,major triad,G,D,True,True,True,True,True,False,True,False
6552,G,G,1,1,None,None,0,0,major triad,major triad,G,D,True,True,True,True,True,False,True,False
6553,G,G,5,5,None,None,0,0,major triad,major triad,D,D,True,True,True,True,True,True,True,True
6554,G,G,5,5,None,None,0,0,major triad,major triad,D,D,True,True,True,True,True,True,True,True
6555,G,G,5,5,None,None,0,0,major triad,major triad,D,D,True,True,True,True,True,True,True,True
6556,G,G,5,5,None,None,0,0,major triad,major triad,D,D,True,True,True,True,True,True,True,True
6557,G,G,5,5,None,None,0,0,major triad,major triad,D,D,True,True,True,True,True,True,True,True
6558,G,G,5,5,None,None,0,0,major triad,major triad,D,D,True,True,True,True,True,True,True,True
6559,G,G,5,5,None,None,0,0,major triad,major triad,D,D,True,True,True,True,True,True,True,True
6560,G,D,5,1,None,None,0,0,major triad,major triad,D,D,False,False,True,True,True,True,False,False
6561,G,D,5,1,None,None,0,0,major triad,major triad,D,D,False,False,True,True,True,True,False,False
6562,G,D,5,1,None,None,0,0,major triad,major triad,D,D,False,False,True,True,True,True,False,False
6563,G,D,5,1,None,None,0,0,major triad,major triad,D,D,False,False,True,True,True,True,False,False
6564,G,D,5,1,None,None,0,0,major triad,major triad,D,D,False,False,True,True,True,True,False,False
6565,G,D,5,1,None,None,0,0,major triad,major triad,D,D,False,False,True,True,True,True,False,False
6566,G,D,5,1,None,None,0,0,major triad,major triad,D,D,False,False,True,True,True,True,False,False
6567,G,D,5,1,None,None,0,0,major triad,major triad,D,D,False,False,True,True,True,True,False,False
6568,G,D,5,1,None,None,0,0,major triad,major triad,D,D,False,False,True,True,True,True,False,False
6569,G,D,5,1,None,None,0,0,major triad,major triad,D,D,False,False,True,True,True,True,False,False
6570,G,D,5,1,None,None,0,0,major triad,major triad,D,D,False,False,True,True,True,True,False,False
6571,G,D,5,1,None,None,0,0,major triad,major triad,D,D,False,False,True,True,True,True,False,False
6572,G,D,5,1,None,None,0,0,major triad,major triad,D,D,False,False,True,True,True,True,False,False
6573,G,D,5,1,None,None,0,0,major triad,major triad,D,D,False,False,True,True,True,True,False,False
6574,G,D,5,1,None,None,0,0,major triad,major triad,D,D,False,False,True,True,True,True,False,False
6575,G,D,5,1,None,None,0,0,major triad,major triad,D,D,False,False,True,True,True,True,False,False
6576,G,D,5,1,None,None,0,0,major triad,major triad,D,D,False,False,True,True,True,True,False,False
6577,G,D,5,1,None,None,0,0,major triad,major triad,D,D,False,False,True,True,True,True,False,False
6578,G,D,5,1,None,None,0,0,major triad,major triad,D,D,False,False,True,True,True,True,False,False
6579,G,D,5,1,None,None,0,0,major triad,major triad,D,D,False,False,True,True,True,True,False,False
6580,G,G,5,4,None,None,0,0,major triad,major triad,D,G,True,False,True,True,True,False,False,False
6581,G,G,1,4,None,None,0,0,major triad,major triad,G,G,True,False,True,True,True,True,False,False
6582,G,G,1,4,None,None,0,0,major triad,major triad,G,G,True,False,True,True,True,True,False,False
6583,G,b,1,1,None,None,0,0,major triad,major triad,G,G,False,True,True,True,True,True,True,False
6584,G,b,1,1,None,None,0,0,major triad,major triad,G,G,False,True,True,True,True,True,True,False
6585,G,G,1,1,None,None,0,0,major triad,major triad,G,G,True,True,True,True,True,True,True,True
6586,G,G,1,1,None,None,0,0,major triad,major triad,G,G,True,True,True,True,True,True,True,True
6587,G,G,1,1,None,None,0,0,major triad,major triad,G,G,True,True,True,True,True,True,True,True
6588,G,G,1,1,None,None,0,0,major triad,major triad,G,G,True,True,True,True,True,True,True,True
6589,G,G,1,1,None,None,0,0,major triad,major triad,G,G,True,True,True,True,True,True,True,True
6590,G,G,1,1,None,None,0,0,major triad,major triad,G,G,True,True,True,True,True,True,True,True
6591,G,G,1,1,None,None,0,0,major triad,major triad,G,G,True,True,True,True,True,True,True,True
6592,G,G,1,1,None,None,0,0,major triad,major triad,G,G,True,True,True,True,True,True,True,True
6593,G,G,1,1,None,None,0,0,major triad,major triad,G,G,True,True,True,True,True,True,True,True
6594,G,G,1,1,None,None,0,0,major triad,major triad,G,G,True,True,True,True,True,True,True,True
6595,G,G,1,1,None,None,0,0,major triad,major triad,G,G,True,True,True,True,True,True,True,True
6596,G,G,1,1,None,None,0,0,major triad,major triad,G,G,True,True,True,True,True,True,True,True
6597,G,G,1,1,None,None,0,0,major triad,major triad,G,G,True,True,True,True,True,True,True,True
6598,G,G,1,1,None,None,0,0,major triad,major triad,G,G,True,True,True,True,True,True,True,True
6599,G,G,1,1,None,None,0,0,major triad,major triad,G,G,True,True,True,True,True,True,True,True
6600,G,G,1,1,None,None,0,0,major triad,major triad,G,G,True,True,True,True,True,True,True,True
6601,G,G,1,1,None,None,0,0,major triad,major triad,G,G,True,True,True,True,True,True,True,True
6602,G,G,1,1,None,None,0,0,major triad,major triad,G,G,True,True,True,True,True,True,True,True
6603,G,G,1,1,None,None,0,0,major triad,major triad,G,G,True,True,True,True,True,True,True,True
6604,G,G,1,1,None,None,0,0,major triad,major triad,G,G,True,True,True,True,True,True,True,True
6605,G,G,1,1,None,None,0,0,major triad,major triad,G,G,True,True,True,True,True,True,True,True
6606,G,G,1,1,None,None,0,0,major triad,major triad,G,G,True,True,True,True,True,True,True,True
6607,G,G,1,1,None,None,0,0,major triad,major triad,G,G,True,True,True,True,True,True,True,True
6608,G,G,1,1,None,None,0,0,major triad,major triad,G,G,True,True,True,True,True,True,True,True
6609,G,G,1,1,None,None,0,0,major triad,major triad,G,G,True,True,True,True,True,True,True,True
6610,G,G,1,6,None,None,0,0,major triad,minor triad,G,E,True,False,True,True,False,False,False,False
6611,b,b,4,6,None,None,0,0,minor triad,major triad,E,E,True,False,True,True,False,True,False,False
6612,b,b,4,5,None,None,0,0,minor triad,major triad,E,F#,True,False,True,True,False,False,False,False
6613,b,b,5,5,None,None,0,0,major triad,major triad,F#,F#,True,True,True,True,True,True,True,True
6614,b,b,5,5,None,None,0,0,major triad,major triad,F#,F#,True,True,True,True,True,True,True,True
6615,b,b,5,5,None,None,0,0,major triad,major triad,F#,F#,True,True,True,True,True,True,True,True
6616,b,b,5,5,None,None,0,0,major triad,major triad,F#,F#,True,True,True,True,True,True,True,True
6617,b,b,4,4,None,None,1,0,minor triad,major triad,E,C#,True,True,True,False,False,False,True,False
6618,b,b,4,4,None,None,1,1,minor triad,major triad,E,C#,True,True,True,True,False,False,True,False
6619,b,b,#4,#4,None,None,1,1,Italian augmented sixth chord,German augmented sixth chord,E#,E#,True,True,True,True,False,True,True,False
6620,b,b,#4,5,None,None,1,1,Italian augmented sixth chord,major triad,E#,E#,True,False,True,True,False,True,False,False
6621,b,b,5,5,None,None,0,0,major triad,major triad,F#,F#,True,True,True,True,True,True,True,True
6622,b,b,5,5,None,None,0,0,major triad,major triad,F#,F#,True,True,True,True,True,True,True,True
6623,b,b,5,5,None,None,0,0,major triad,major triad,F#,F#,True,True,True,True,True,True,True,True
6624,b,b,5,5,None,None,0,0,major triad,major triad,F#,E,True,True,True,True,True,False,True,False
6625,b,b,4,4,None,None,1,0,minor triad,major triad,E,E,True,True,True,False,False,True,True,False
6626,b,b,4,1,None,None,1,0,minor triad,minor triad,E,E,True,False,True,False,True,True,False,False
6627,b,b,4,1,None,None,0,0,minor triad,minor triad,E,E,True,False,True,True,True,True,False,False
6628,b,b,4,5,None,None,0,0,minor triad,major triad,E,F#,True,False,True,True,False,False,False,False
6629,b,b,5,5,None,None,0,0,major triad,major triad,F#,F#,True,True,True,True,True,True,True,True
6630,b,b,5,5,None,None,0,0,major triad,major triad,F#,F#,True,True,True,True,True,True,True,True
6631,b,b,5,5,None,None,0,0,major triad,major triad,F#,F#,True,True,True,True,True,True,True,True
6632,b,b,5,5,None,None,0,0,major triad,major triad,F#,F#,True,True,True,True,True,True,True,True
6633,b,b,4,5,None,None,1,0,minor triad,major triad,E,E,True,False,True,False,False,True,False,False
6634,b,b,4,4,None,None,1,1,minor triad,major triad,E,C#,True,True,True,True,False,False,True,False
6635,b,b,#4,#4,None,None,1,1,Italian augmented sixth chord,German augmented sixth chord,E#,E#,True,True,True,True,False,True,True,False
6636,b,b,#4,5,None,None,1,1,Italian augmented sixth chord,major triad,E#,E#,True,False,True,True,False,True,False,False
6637,b,b,5,5,None,None,0,0,major triad,major triad,F#,F#,True,True,True,True,True,True,True,True
6638,b,b,5,5,None,None,0,0,major triad,major triad,F#,F#,True,True,True,True,True,True,True,True
6639,b,b,5,5,None,None,0,0,major triad,major triad,F#,F#,True,True,True,True,True,True,True,True
6640,b,b,5,5,None,None,0,0,major triad,major triad,F#,F#,True,True,True,True,True,True,True,True
6641,b,b,4,5,None,None,1,1,minor triad,major triad,E,E,True,False,True,True,False,True,False,False
6642,b,b,4,#4,None,None,1,1,minor triad,major triad,E,C#,True,False,True,True,False,False,False,False
6643,b,b,#4,#4,None,None,1,1,Italian augmented sixth chord,German augmented sixth chord,E#,E#,True,True,True,True,False,True,True,False
6644,b,b,#4,#4,None,None,1,1,Italian augmented sixth chord,German augmented sixth chord,E#,E#,True,True,True,True,False,True,True,False
6645,b,b,5,5,None,None,0,0,major triad,major triad,F#,F#,True,True,True,True,True,True,True,True
6646,b,b,5,5,None,None,0,0,major triad,major triad,F#,F#,True,True,True,True,True,True,True,True
6647,b,b,5,5,None,None,0,0,major triad,major triad,F#,F#,True,True,True,True,True,True,True,True
6648,b,b,5,5,None,None,0,0,major triad,major triad,F#,F#,True,True,True,True,True,True,True,True
