,true_LocalKey35,pred_LocalKey35,true_PrimaryDegree22,pred_PrimaryDegree22,true_SecondaryDegree22,pred_SecondaryDegree22,true_Inversion4,pred_Inversion4,true_ChordQuality15,pred_ChordQuality15,true_ChordRoot35,pred_ChordRoot35,LocalKey35,PrimaryDegree22,SecondaryDegree22,Inversion4,ChordQuality15,ChordRoot35,Degree,RomanNumeral
4494,c,C,1,1,None,None,0,0,minor triad,major triad,C,C,False,True,True,True,False,True,True,False
4495,c,C,1,1,None,None,0,0,minor triad,major triad,C,C,False,True,True,True,False,True,True,False
4496,c,C,1,1,None,None,0,0,minor triad,major triad,C,C,False,True,True,True,False,True,True,False
4497,c,A-,1,1,None,None,0,0,minor triad,major triad,C,C,False,True,True,True,False,True,True,False
4498,c,A-,1,1,None,None,0,0,minor triad,major triad,C,C,False,True,True,True,False,True,True,False
4499,c,A-,1,1,None,None,0,0,minor triad,major triad,C,C,False,True,True,True,False,True,True,False
4500,c,A-,1,1,None,None,0,0,minor triad,major triad,C,C,False,True,True,True,False,True,True,False
4501,c,A-,1,1,None,None,0,0,minor triad,major triad,C,C,False,True,True,True,False,True,True,False
4502,c,A-,1,1,None,None,0,0,minor triad,major triad,C,C,False,True,True,True,False,True,True,False
4503,c,A-,1,1,None,None,0,0,minor triad,major triad,C,C,False,True,True,True,False,True,True,False
4504,c,A-,1,1,None,None,0,0,minor triad,major triad,C,C,False,True,True,True,False,True,True,False
4505,c,A-,1,1,None,None,0,0,minor triad,major triad,C,C,False,True,True,True,False,True,True,False
4506,c,A-,1,1,None,None,0,0,minor triad,major triad,C,C,False,True,True,True,False,True,True,False
4507,c,A-,1,1,None,None,0,0,minor triad,major triad,C,C,False,True,True,True,False,True,True,False
4508,c,A-,1,1,None,None,0,0,minor triad,major triad,C,C,False,True,True,True,False,True,True,False
4509,c,A-,1,1,None,None,0,0,minor triad,major triad,C,C,False,True,True,True,False,True,True,False
4510,c,A-,1,1,None,None,0,0,minor triad,major triad,C,C,False,True,True,True,False,True,True,False
4511,c,E-,1,1,None,None,0,0,minor triad,major triad,C,F,False,True,True,True,False,False,True,False
4512,c,B-,1,1,None,None,0,0,minor triad,major triad,C,F,False,True,True,True,False,False,True,False
4513,E-,B-,5,1,None,None,1,0,major triad,major triad,B-,B-,False,False,True,False,True,True,False,False
4514,E-,B-,5,1,None,None,1,0,major triad,major triad,B-,B-,False,False,True,False,True,True,False,False
4515,E-,B-,5,1,None,None,1,0,major triad,major triad,B-,B-,False,False,True,False,True,True,False,False
4516,E-,B-,5,1,None,None,1,0,major triad,major triad,B-,B-,False,False,True,False,True,True,False,False
4517,E-,B-,5,1,None,None,1,0,major triad,major triad,B-,B-,False,False,True,False,True,True,False,False
4518,E-,B-,5,1,None,None,1,0,major triad,major triad,B-,B-,False,False,True,False,True,True,False,False
4519,E-,B-,5,1,None,None,1,0,major triad,major triad,B-,B-,False,False,True,False,True,True,False,False
4520,E-,B-,5,1,None,None,1,0,major triad,major triad,B-,B-,False,False,True,False,True,True,False,False
4521,E-,B-,5,1,None,None,1,0,major triad,major triad,B-,B-,False,False,True,False,True,True,False,False
4522,E-,B-,5,1,None,None,1,0,major triad,major triad,B-,B-,False,False,True,False,True,True,False,False
4523,E-,B-,5,1,None,None,1,0,major triad,major triad,B-,B-,False,False,True,False,True,True,False,False
4524,E-,B-,5,1,None,None,1,0,major triad,major triad,B-,B-,False,False,True,False,True,True,False,False
4525,E-,B-,5,1,None,None,1,0,major triad,major triad,B-,B-,False,False,True,False,True,True,False,False
4526,E-,B-,5,1,None,None,1,0,major triad,major triad,B-,B-,False,False,True,False,True,True,False,False
4527,E-,B-,5,1,None,None,1,0,major triad,major triad,B-,B-,False,False,True,False,True,True,False,False
4528,E-,B-,5,1,None,None,1,0,major triad,major triad,B-,B-,False,False,True,False,True,True,False,False
4529,E-,B-,5,1,None,None,1,0,major triad,major triad,B-,B-,False,False,True,False,True,True,False,False
4530,E-,B-,5,1,None,None,1,1,major triad,major triad,B-,B-,False,False,True,True,True,True,False,False
4531,E-,B-,5,1,None,None,1,0,major triad,major triad,B-,B-,False,False,True,False,True,True,False,False
4532,E-,B-,5,1,None,None,1,1,major triad,major triad,B-,B-,False,False,True,True,True,True,False,False
4533,E-,B-,5,1,None,None,1,1,major triad,major triad,B-,B-,False,False,True,True,True,True,False,False
4534,E-,B-,5,5,None,None,1,1,major triad,major triad,B-,B-,False,True,True,True,True,True,True,False
4535,E-,B-,5,5,None,None,1,0,major triad,major triad,B-,B-,False,True,True,False,True,True,True,False
4536,E-,B-,5,1,None,None,1,1,major triad,major triad,B-,B-,False,False,True,True,True,True,False,False
4537,E-,B-,5,1,None,None,1,1,major triad,major triad,B-,B-,False,False,True,True,True,True,False,False
4538,E-,B-,5,5,None,None,1,1,major triad,major triad,B-,B-,False,True,True,True,True,True,True,False
4539,E-,B-,5,1,None,None,1,0,major triad,major triad,B-,B-,False,False,True,False,True,True,False,False
4540,E-,B-,5,1,None,None,1,1,major triad,major triad,B-,B-,False,False,True,True,True,True,False,False
4541,E-,B-,5,1,None,None,1,1,major triad,major triad,B-,B-,False,False,True,True,True,True,False,False
4542,E-,E-,5,5,None,None,1,1,major triad,major triad,B-,B-,True,True,True,True,True,True,True,True
4543,E-,E-,5,1,None,None,1,0,major triad,major triad,B-,E-,True,False,True,False,True,False,False,False
4544,E-,E-,5,1,None,None,1,0,major triad,major triad,B-,E-,True,False,True,False,True,False,False,False
4545,E-,E-,1,1,None,None,0,0,major triad,major triad,E-,E-,True,True,True,True,True,True,True,True
4546,E-,E-,1,1,None,None,0,0,major triad,major triad,E-,E-,True,True,True,True,True,True,True,True
4547,E-,E-,1,1,None,None,0,0,major triad,major triad,E-,E-,True,True,True,True,True,True,True,True
4548,E-,E-,1,1,None,None,0,0,major triad,major triad,E-,E-,True,True,True,True,True,True,True,True
4549,E-,E-,1,1,None,None,0,0,major triad,major triad,E-,E-,True,True,True,True,True,True,True,True
4550,E-,E-,1,1,None,None,0,0,major triad,major triad,E-,E-,True,True,True,True,True,True,True,True
4551,E-,E-,1,1,None,None,0,0,major triad,major triad,E-,E-,True,True,True,True,True,True,True,True
4552,E-,E-,1,1,None,None,0,0,major triad,major triad,E-,E-,True,True,True,True,True,True,True,True
4553,E-,E-,1,1,None,None,0,0,major triad,minor triad,E-,E-,True,True,True,True,False,True,True,False
4554,E-,E-,1,1,None,None,0,0,major triad,minor triad,E-,E-,True,True,True,True,False,True,True,False
4555,E-,E-,1,1,None,None,0,0,major triad,minor triad,E-,E-,True,True,True,True,False,True,True,False
4556,E-,c,1,1,None,None,0,0,major triad,minor triad,E-,E-,False,True,True,True,False,True,True,False
4557,E-,c,1,1,None,None,0,0,major triad,minor triad,E-,A,False,True,True,True,False,False,True,False
4558,E-,c,1,1,None,None,0,0,major triad,minor triad,E-,A,False,True,True,True,False,False,True,False
4559,E-,g,1,1,None,None,0,0,major triad,minor triad,E-,D,False,True,True,True,False,False,True,False
4560,E-,g,1,5,None,None,0,0,major triad,dominant seventh chord,E-,D,False,False,True,True,False,False,False,False
4561,D,g,1,5,None,None,0,0,major triad,major triad,D,D,False,False,True,True,True,True,False,False
4562,D,g,1,5,None,None,0,0,major triad,major triad,D,D,False,False,True,True,True,True,False,False
4563,D,g,1,5,None,None,0,0,major triad,major triad,D,D,False,False,True,True,True,True,False,False
4564,D,g,1,5,None,None,0,0,major triad,major triad,D,D,False,False,True,True,True,True,False,False
4565,D,g,1,5,None,None,0,0,major triad,major triad,D,D,False,False,True,True,True,True,False,False
4566,D,g,1,5,None,None,0,0,major triad,major triad,D,D,False,False,True,True,True,True,False,False
4567,D,D,1,5,None,None,0,0,major triad,major triad,D,D,True,False,True,True,True,True,False,False
4568,D,D,1,5,None,None,0,0,major triad,major triad,D,D,True,False,True,True,True,True,False,False
4569,D,D,1,5,None,None,0,0,major triad,major triad,D,D,True,False,True,True,True,True,False,False
4570,D,D,1,5,None,None,0,0,major triad,major triad,D,D,True,False,True,True,True,True,False,False
4571,D,D,1,5,None,None,0,0,major triad,major triad,D,D,True,False,True,True,True,True,False,False
4572,D,D,1,5,None,None,0,0,major triad,major triad,D,D,True,False,True,True,True,True,False,False
4573,D,D,1,5,None,None,0,0,major triad,major triad,D,D,True,False,True,True,True,True,False,False
4574,D,D,1,1,None,None,0,0,major triad,major triad,D,D,True,True,True,True,True,True,True,True
4575,D,D,1,1,None,None,0,0,major triad,major triad,D,D,True,True,True,True,True,True,True,True
4576,D,D,1,5,None,None,0,0,major triad,major triad,D,D,True,False,True,True,True,True,False,False
4577,D,G,7,7,5,None,2,1,diminished seventh chord,diminished seventh chord,G#,G#,False,True,False,False,True,True,False,False
4578,D,G,7,#7,5,None,2,1,diminished seventh chord,diminished seventh chord,G#,G#,False,False,False,False,True,True,False,False
4579,D,A,7,#7,5,5,2,1,diminished seventh chord,diminished seventh chord,G#,G#,False,False,True,False,True,True,False,False
4580,D,A,7,#7,5,5,2,1,diminished seventh chord,diminished seventh chord,G#,G#,False,False,True,False,True,True,False,False
4581,D,A,7,#7,5,5,2,1,diminished seventh chord,diminished seventh chord,G#,G#,False,False,True,False,True,True,False,False
4582,D,A,7,#7,5,5,2,1,diminished seventh chord,diminished seventh chord,G#,G#,False,False,True,False,True,True,False,False
4583,D,A,7,#7,5,5,2,1,diminished seventh chord,diminished seventh chord,G#,G#,False,False,True,False,True,True,False,False
4584,D,A,7,#7,5,5,2,1,diminished seventh chord,diminished seventh chord,G#,G#,False,False,True,False,True,True,False,False
4585,D,A,7,#7,5,5,2,1,diminished seventh chord,diminished seventh chord,G#,G#,False,False,True,False,True,True,False,False
4586,D,A,7,#7,5,5,2,1,diminished seventh chord,diminished seventh chord,G#,G#,False,False,True,False,True,True,False,False
4587,D,A,7,#7,5,5,2,1,diminished seventh chord,diminished seventh chord,G#,G#,False,False,True,False,True,True,False,False
4588,D,A,7,#7,5,5,2,1,diminished seventh chord,diminished seventh chord,G#,G#,False,False,True,False,True,True,False,False
4589,D,A,7,#7,5,5,2,1,diminished seventh chord,diminished seventh chord,G#,G#,False,False,True,False,True,True,False,False
4590,D,A,7,#7,5,5,2,1,diminished seventh chord,diminished seventh chord,G#,G#,False,False,True,False,True,True,False,False
4591,D,A,7,#7,5,5,2,1,diminished seventh chord,diminished seventh chord,G#,G#,False,False,True,False,True,True,False,False
4592,D,A,7,#7,5,5,2,1,diminished seventh chord,diminished seventh chord,G#,C#,False,False,True,False,True,False,False,False
4593,D,A,7,#7,None,5,2,1,diminished seventh chord,diminished seventh chord,C#,C#,False,False,False,False,True,True,False,False
4594,D,A,7,#7,None,5,2,1,diminished seventh chord,diminished seventh chord,C#,C#,False,False,False,False,True,True,False,False
4595,D,A,7,#7,None,5,2,1,diminished seventh chord,diminished seventh chord,C#,A,False,False,False,False,True,False,False,False
4596,D,A,7,#7,None,None,2,1,diminished seventh chord,diminished seventh chord,C#,E,False,False,True,False,True,False,False,False
4597,D,A,7,#7,None,None,2,1,diminished seventh chord,diminished seventh chord,C#,E,False,False,True,False,True,False,False,False
4598,D,A,7,#7,None,None,2,0,diminished seventh chord,diminished seventh chord,C#,E,False,False,True,False,True,False,False,False
4599,D,A,7,#7,None,None,2,0,diminished seventh chord,diminished seventh chord,C#,E,False,False,True,False,True,False,False,False
4600,D,A,7,#7,None,None,2,0,diminished seventh chord,diminished seventh chord,C#,E,False,False,True,False,True,False,False,False
4601,D,A,7,#7,None,None,2,0,diminished seventh chord,diminished seventh chord,C#,E,False,False,True,False,True,False,False,False
4602,D,A,7,#7,None,None,2,0,diminished seventh chord,diminished seventh chord,C#,E,False,False,True,False,True,False,False,False
4603,D,A,7,#7,None,None,2,0,diminished seventh chord,diminished seventh chord,C#,E,False,False,True,False,True,False,False,False
4604,D,A,7,#7,None,None,2,0,diminished seventh chord,diminished seventh chord,C#,E,False,False,True,False,True,False,False,False
4605,D,A,7,#7,None,None,2,0,diminished seventh chord,diminished seventh chord,C#,E,False,False,True,False,True,False,False,False
4606,D,A,7,#7,None,None,2,0,diminished seventh chord,diminished seventh chord,C#,A,False,False,True,False,True,False,False,False
4607,D,A,7,5,None,None,2,0,diminished seventh chord,diminished seventh chord,C#,A,False,False,True,False,True,False,False,False
4608,D,D,7,5,None,None,2,0,diminished seventh chord,major triad,C#,D,True,False,True,False,False,False,False,False
4609,D,D,1,5,None,None,0,0,major triad,major triad,D,D,True,False,True,True,True,True,False,False
4610,D,D,1,5,None,None,0,0,major triad,major triad,D,D,True,False,True,True,True,True,False,False
4611,D,D,1,5,None,None,0,0,major triad,major triad,D,D,True,False,True,True,True,True,False,False
4612,D,D,1,1,None,None,0,0,major triad,major triad,D,D,True,True,True,True,True,True,True,True
4613,D,D,1,1,None,None,0,0,major triad,major triad,D,D,True,True,True,True,True,True,True,True
4614,D,D,1,1,None,None,0,0,major triad,major triad,D,D,True,True,True,True,True,True,True,True
4615,D,D,1,1,None,None,0,0,major triad,major triad,D,D,True,True,True,True,True,True,True,True
4616,D,D,1,1,None,None,0,0,major triad,major triad,D,D,True,True,True,True,True,True,True,True
4617,D,D,1,1,None,None,0,0,major triad,major triad,D,D,True,True,True,True,True,True,True,True
4618,D,D,1,1,None,None,0,0,major triad,major triad,D,D,True,True,True,True,True,True,True,True
4619,D,D,1,1,None,None,0,0,major triad,major triad,D,D,True,True,True,True,True,True,True,True
4620,D,D,1,1,None,None,0,0,major triad,major triad,D,D,True,True,True,True,True,True,True,True
4621,D,D,1,1,None,None,0,0,major triad,major triad,D,D,True,True,True,True,True,True,True,True
4622,D,D,1,1,None,None,0,0,major triad,major triad,D,D,True,True,True,True,True,True,True,True
4623,D,D,1,1,None,None,0,0,major triad,major triad,D,D,True,True,True,True,True,True,True,True
4624,D,D,1,1,None,None,0,0,major triad,major triad,D,D,True,True,True,True,True,True,True,True
4625,D,D,1,1,None,None,0,0,major triad,major triad,D,D,True,True,True,True,True,True,True,True
4626,D,D,1,1,None,None,0,0,major triad,major triad,D,D,True,True,True,True,True,True,True,True
4627,D,D,1,1,None,None,0,0,major triad,major triad,D,D,True,True,True,True,True,True,True,True
4628,D,D,1,1,None,None,0,0,major triad,major triad,D,D,True,True,True,True,True,True,True,True
4629,D,D,1,1,None,None,0,0,major triad,major triad,D,D,True,True,True,True,True,True,True,True
4630,D,D,1,1,None,None,0,0,major triad,major triad,D,D,True,True,True,True,True,True,True,True
4631,D,D,1,1,None,None,0,0,major triad,major triad,D,D,True,True,True,True,True,True,True,True
4632,D,D,1,1,None,None,0,0,major triad,major triad,D,D,True,True,True,True,True,True,True,True
4633,D,D,1,1,None,None,0,0,major triad,major triad,D,D,True,True,True,True,True,True,True,True
4634,D,D,1,1,None,None,0,0,major triad,major triad,D,D,True,True,True,True,True,True,True,True
4635,D,D,1,1,None,None,0,0,major triad,major triad,D,D,True,True,True,True,True,True,True,True
4636,D,D,1,1,None,None,0,0,major triad,major triad,D,D,True,True,True,True,True,True,True,True
4637,D,D,1,1,None,None,0,0,major triad,major triad,D,D,True,True,True,True,True,True,True,True
4638,D,D,1,1,None,None,0,0,major triad,major triad,D,D,True,True,True,True,True,True,True,True
4639,D,D,1,1,None,None,0,0,major triad,major triad,D,D,True,True,True,True,True,True,True,True
4640,D,B,1,1,None,None,0,0,major triad,major triad,D,B,False,True,True,True,True,False,True,False
4641,e,B,5,1,None,None,0,0,major triad,major triad,B,B,False,False,True,True,True,True,False,False
4642,e,B,5,1,None,None,0,0,major triad,major triad,B,B,False,False,True,True,True,True,False,False
4643,e,B,5,1,None,None,0,0,major triad,major triad,B,B,False,False,True,True,True,True,False,False
4644,e,B,5,1,None,None,0,0,major triad,major triad,B,B,False,False,True,True,True,True,False,False
4645,e,B,5,1,None,None,0,0,major triad,major triad,B,B,False,False,True,True,True,True,False,False
4646,e,B,5,1,None,None,0,0,major triad,major triad,B,B,False,False,True,True,True,True,False,False
4647,e,B,5,5,None,None,0,0,major triad,major triad,B,B,False,True,True,True,True,True,True,False
4648,e,B,5,1,None,None,0,0,major triad,major triad,B,B,False,False,True,True,True,True,False,False
4649,e,e,1,1,None,None,1,0,minor triad,dominant seventh chord,E,E,True,True,True,False,False,True,True,False
4650,e,e,1,1,None,None,1,0,minor triad,minor triad,E,E,True,True,True,False,True,True,True,False
4651,e,e,1,1,None,None,1,0,minor triad,minor triad,E,E,True,True,True,False,True,True,True,False
4652,e,e,1,1,None,None,1,0,minor triad,minor triad,E,E,True,True,True,False,True,True,True,False
4653,e,e,1,1,None,None,0,0,minor triad,minor triad,E,E,True,True,True,True,True,True,True,True
4654,e,e,1,1,None,None,0,0,minor triad,minor triad,E,E,True,True,True,True,True,True,True,True
4655,e,e,1,1,None,None,0,0,minor triad,minor triad,E,E,True,True,True,True,True,True,True,True
4656,e,e,1,1,None,None,0,0,minor triad,minor triad,E,B,True,True,True,True,True,False,True,False
4657,e,B,5,1,None,None,1,0,major triad,dominant seventh chord,B,B,False,False,True,False,False,True,False,False
4658,e,B,5,1,None,None,1,0,major triad,major triad,B,B,False,False,True,False,True,True,False,False
4659,e,B,5,1,None,None,1,0,major triad,major triad,B,B,False,False,True,False,True,True,False,False
4660,e,B,5,1,None,None,1,0,major triad,major triad,B,B,False,False,True,False,True,True,False,False
4661,e,B,5,1,None,None,0,0,major triad,major triad,B,B,False,False,True,True,True,True,False,False
4662,e,B,5,1,None,None,0,0,major triad,major triad,B,B,False,False,True,True,True,True,False,False
4663,e,e,5,1,None,None,0,0,major triad,major triad,B,B,True,False,True,True,True,True,False,False
4664,e,e,5,1,None,None,0,0,major triad,major triad,B,B,True,False,True,True,True,True,False,False
4665,e,e,1,1,None,None,2,0,minor triad,minor triad,E,E,True,True,True,False,True,True,True,False
4666,e,e,1,1,None,None,2,0,minor triad,minor triad,E,E,True,True,True,False,True,True,True,False
4667,e,e,1,1,None,None,2,0,minor triad,minor triad,E,E,True,True,True,False,True,True,True,False
4668,e,e,1,1,None,None,2,0,minor triad,minor triad,E,E,True,True,True,False,True,True,True,False
4669,e,e,1,1,None,None,0,0,minor triad,minor triad,E,E,True,True,True,True,True,True,True,True
4670,e,e,1,1,None,None,0,0,minor triad,minor triad,E,E,True,True,True,True,True,True,True,True
4671,e,e,1,1,None,None,0,0,minor triad,minor triad,E,E,True,True,True,True,True,True,True,True
4672,e,e,1,1,None,None,0,0,minor triad,minor triad,E,E,True,True,True,True,True,True,True,True
4673,B,e,1,5,None,None,2,0,minor triad,dominant seventh chord,B,B,False,False,True,False,False,True,False,False
4674,B,e,1,5,None,None,2,0,minor triad,dominant seventh chord,B,B,False,False,True,False,False,True,False,False
4675,B,B,1,5,None,None,2,0,minor triad,dominant seventh chord,B,B,True,False,True,False,False,True,False,False
4676,B,B,1,5,None,None,2,0,minor triad,major triad,B,B,True,False,True,False,False,True,False,False
4677,B,B,1,1,None,None,2,0,major triad,major triad,B,B,True,True,True,False,True,True,True,False
4678,B,B,1,1,None,None,2,0,major triad,major triad,B,B,True,True,True,False,True,True,True,False
4679,B,B,1,5,None,None,2,0,major triad,major triad,B,B,True,False,True,False,True,True,False,False
4680,B,B,1,5,None,None,2,0,major triad,major triad,B,B,True,False,True,False,True,True,False,False
4681,B,B,5,5,None,None,0,0,dominant seventh chord,major triad,F#,F#,True,True,True,True,False,True,True,False
4682,B,B,5,5,None,None,0,0,dominant seventh chord,dominant seventh chord,F#,F#,True,True,True,True,True,True,True,True
4683,B,B,5,5,None,None,0,0,dominant seventh chord,dominant seventh chord,F#,F#,True,True,True,True,True,True,True,True
4684,B,B,5,5,None,None,0,0,dominant seventh chord,dominant seventh chord,F#,F#,True,True,True,True,True,True,True,True
4685,B,b,5,5,None,None,0,0,dominant seventh chord,dominant seventh chord,F#,F#,False,True,True,True,True,True,True,False
4686,B,B,5,5,None,None,0,0,dominant seventh chord,dominant seventh chord,F#,F#,True,True,True,True,True,True,True,True
4687,B,B,5,5,None,None,0,0,dominant seventh chord,dominant seventh chord,F#,F#,True,True,True,True,True,True,True,True
4688,B,B,5,5,None,None,0,0,dominant seventh chord,major triad,F#,F#,True,True,True,True,False,True,True,False
4689,B,B,1,5,None,None,2,0,major triad,major triad,B,B,True,False,True,False,True,True,False,False
4690,B,B,1,5,None,None,2,0,major triad,major triad,B,B,True,False,True,False,True,True,False,False
4691,B,B,1,5,None,None,2,0,major triad,major triad,B,B,True,False,True,False,True,True,False,False
4692,B,B,1,5,None,None,2,0,major triad,major triad,B,B,True,False,True,False,True,True,False,False
4693,B,B,1,5,None,None,2,0,major triad,major triad,B,B,True,False,True,False,True,True,False,False
4694,B,B,1,5,None,None,2,0,major triad,major triad,B,B,True,False,True,False,True,True,False,False
4695,B,B,1,5,None,None,2,0,major triad,major triad,B,B,True,False,True,False,True,True,False,False
4696,B,B,1,1,None,None,2,0,major triad,major triad,B,B,True,True,True,False,True,True,True,False
4697,B,B,5,5,None,None,1,0,dominant seventh chord,major triad,F#,F#,True,True,True,False,False,True,True,False
4698,B,B,5,5,None,None,1,0,dominant seventh chord,major triad,F#,F#,True,True,True,False,False,True,True,False
4699,B,B,5,5,None,None,1,0,dominant seventh chord,major triad,F#,F#,True,True,True,False,False,True,True,False
4700,B,B,5,5,None,None,1,0,dominant seventh chord,major triad,F#,F#,True,True,True,False,False,True,True,False
4701,B,B,5,5,None,None,1,0,dominant seventh chord,major triad,F#,F#,True,True,True,False,False,True,True,False
4702,B,B,5,5,None,None,1,0,dominant seventh chord,major triad,F#,F#,True,True,True,False,False,True,True,False
4703,B,B,5,5,None,None,1,0,dominant seventh chord,major triad,F#,F#,True,True,True,False,False,True,True,False
4704,B,B,5,5,None,None,1,0,dominant seventh chord,major triad,F#,B,True,True,True,False,False,False,True,False
4705,B,B,1,5,None,None,2,0,major triad,major triad,B,B,True,False,True,False,True,True,False,False
4706,B,B,1,1,None,None,2,0,major triad,major triad,B,B,True,True,True,False,True,True,True,False
4707,B,B,1,1,None,None,2,0,major triad,major triad,B,B,True,True,True,False,True,True,True,False
4708,B,B,1,1,None,None,2,0,major triad,major triad,B,B,True,True,True,False,True,True,True,False
4709,B,B,1,1,None,None,2,0,major triad,major triad,B,B,True,True,True,False,True,True,True,False
4710,B,B,1,1,None,None,2,0,major triad,major triad,B,B,True,True,True,False,True,True,True,False
4711,B,B,1,5,None,None,2,0,major triad,major triad,B,F#,True,False,True,False,True,False,False,False
4712,B,B,1,5,None,None,2,0,major triad,major triad,B,F#,True,False,True,False,True,False,False,False
4713,B,B,5,5,None,None,0,0,dominant seventh chord,dominant seventh chord,F#,F#,True,True,True,True,True,True,True,True
4714,B,B,5,5,None,None,0,0,dominant seventh chord,major triad,F#,F#,True,True,True,True,False,True,True,False
4715,B,B,5,5,None,None,0,0,dominant seventh chord,dominant seventh chord,F#,F#,True,True,True,True,True,True,True,True
4716,B,B,5,5,None,None,0,0,dominant seventh chord,dominant seventh chord,F#,F#,True,True,True,True,True,True,True,True
4717,B,B,5,5,None,None,0,0,dominant seventh chord,dominant seventh chord,F#,F#,True,True,True,True,True,True,True,True
4718,B,B,5,5,None,None,0,0,dominant seventh chord,major triad,F#,F#,True,True,True,True,False,True,True,False
4719,B,B,5,5,None,None,0,0,dominant seventh chord,major triad,F#,F#,True,True,True,True,False,True,True,False
4720,B,B,5,5,None,None,0,0,dominant seventh chord,major triad,F#,B,True,True,True,True,False,False,True,False
4721,B,B,1,5,None,None,2,0,major triad,major triad,B,B,True,False,True,False,True,True,False,False
4722,B,B,1,1,None,None,2,0,major triad,major triad,B,B,True,True,True,False,True,True,True,False
4723,B,B,1,1,None,None,2,0,major triad,major triad,B,B,True,True,True,False,True,True,True,False
4724,B,B,1,1,None,None,2,0,major triad,major triad,B,B,True,True,True,False,True,True,True,False
4725,B,B,1,1,None,None,2,0,major triad,major triad,B,B,True,True,True,False,True,True,True,False
4726,B,B,1,1,None,None,2,0,major triad,major triad,B,F#,True,True,True,False,True,False,True,False
4727,B,B,1,1,None,None,2,0,major triad,major triad,B,F#,True,True,True,False,True,False,True,False
4728,B,B,1,5,None,None,2,0,major triad,major triad,B,F#,True,False,True,False,True,False,False,False
4729,B,B,5,5,None,None,0,0,dominant seventh chord,major triad,F#,F#,True,True,True,True,False,True,True,False
4730,B,B,5,5,None,None,0,0,dominant seventh chord,major triad,F#,F#,True,True,True,True,False,True,True,False
4731,B,B,5,5,None,None,0,0,dominant seventh chord,major triad,F#,F#,True,True,True,True,False,True,True,False
4732,B,B,5,5,None,None,0,0,dominant seventh chord,major triad,F#,F#,True,True,True,True,False,True,True,False
4733,B,B,5,1,None,None,0,0,dominant seventh chord,major triad,F#,F#,True,False,True,True,False,True,False,False
4734,B,B,5,1,None,None,0,0,dominant seventh chord,major triad,F#,F#,True,False,True,True,False,True,False,False
4735,B,B,5,1,None,None,0,0,dominant seventh chord,major triad,F#,F#,True,False,True,True,False,True,False,False
4736,B,B,5,5,None,None,0,0,dominant seventh chord,major triad,F#,F#,True,True,True,True,False,True,True,False
4737,B,B,5,5,None,None,0,0,dominant seventh chord,major triad,F#,F#,True,True,True,True,False,True,True,False
4738,B,B,5,5,None,None,0,0,dominant seventh chord,dominant seventh chord,F#,F#,True,True,True,True,True,True,True,True
4739,B,B,5,5,None,None,0,0,dominant seventh chord,dominant seventh chord,F#,F#,True,True,True,True,True,True,True,True
4740,B,B,5,5,None,None,0,0,dominant seventh chord,minor triad,F#,F#,True,True,True,True,False,True,True,False
4741,B,B,5,5,None,None,0,0,dominant seventh chord,dominant seventh chord,F#,F#,True,True,True,True,True,True,True,True
4742,B,B,5,5,None,None,0,0,dominant seventh chord,major triad,F#,F#,True,True,True,True,False,True,True,False
4743,B,B,5,1,None,None,0,0,dominant seventh chord,major triad,F#,F#,True,False,True,True,False,True,False,False
4744,B,B,5,5,None,None,0,0,dominant seventh chord,major triad,F#,F#,True,True,True,True,False,True,True,False
4745,B,B,5,5,None,None,0,0,dominant seventh chord,dominant seventh chord,F#,F#,True,True,True,True,True,True,True,True
4746,B,B,5,5,None,None,0,0,dominant seventh chord,dominant seventh chord,F#,F#,True,True,True,True,True,True,True,True
4747,B,B,5,5,None,None,0,0,dominant seventh chord,dominant seventh chord,F#,F#,True,True,True,True,True,True,True,True
4748,B,B,5,5,None,None,0,0,dominant seventh chord,major triad,F#,F#,True,True,True,True,False,True,True,False
4749,B,B,5,5,None,None,0,0,dominant seventh chord,major triad,F#,F#,True,True,True,True,False,True,True,False
4750,B,B,5,5,None,None,0,0,dominant seventh chord,major triad,F#,F#,True,True,True,True,False,True,True,False
4751,B,B,5,1,None,None,0,0,dominant seventh chord,major triad,F#,F#,True,False,True,True,False,True,False,False
4752,B,B,5,1,None,None,0,0,dominant seventh chord,major triad,F#,F#,True,False,True,True,False,True,False,False
4753,B,b,5,5,None,None,0,0,dominant seventh chord,major triad,F#,F#,False,True,True,True,False,True,True,False
4754,B,b,5,5,None,None,0,0,dominant seventh chord,major triad,F#,F#,False,True,True,True,False,True,True,False
4755,B,b,5,1,None,None,0,0,dominant seventh chord,major triad,F#,F#,False,False,True,True,False,True,False,False
4756,B,b,5,1,None,None,0,0,dominant seventh chord,major triad,F#,F#,False,False,True,True,False,True,False,False
4757,B,f#,5,1,None,None,0,0,dominant seventh chord,major triad,F#,F#,False,False,True,True,False,True,False,False
4758,B,f#,5,1,None,None,0,0,dominant seventh chord,major triad,F#,F#,False,False,True,True,False,True,False,False
4759,B,f#,5,1,None,None,0,0,dominant seventh chord,dominant seventh chord,F#,C#,False,False,True,True,True,False,False,False
4760,B,f#,5,5,None,None,0,0,dominant seventh chord,dominant seventh chord,F#,C#,False,True,True,True,True,False,True,False
4761,B,f#,5,5,None,None,0,0,dominant seventh chord,dominant seventh chord,F#,C#,False,True,True,True,True,False,True,False
